"strain","treatment","background","knockout","Sample","rep","ref_genome","start","stop","locus_tag","gene","counts","rpk","rpm","tpm"
"8st-910","8st-910","8st","phi910","PA153","5","T7Hi",18393,18507,"T7p36","6.3",92604,812315.789473684,43.82649192023,18534.8120253888
"8st-910","8st-910","8st","phi910","PA153","5","T7Hi",18604,18859,"T7p37","6.5",453099,1776858.82352941,43.82649192023,40543.0310681387
"8st-910","8st-910","8st","phi910","PA153","5","T7Hi",18863,19130,"T7p38","6.7",481762,1804352.05992509,43.82649192023,41170.3511020059
"8st-910","8st-910","8st","phi910","PA153","5","T7Hi",19129,19531,"T7p39","7",801473,1993713.93034826,43.82649192023,45491.0681415497
"8st-910","8st-910","8st","phi910","PA153","5","T7Hi",19534,19834,"T7p40","7.3",685678,2285593.33333333,43.82649192023,52150.9532976862
"8st-910","8st-910","8st","phi910","PA153","5","T7Hi",19847,20240,"T7p41","7.7",584769,1487961.83206107,43.82649192023,33951.196339633
"8st-910","8st-910","8st","phi910","PA153","5","T7Hi",20239,21850,"T7p42","8",1199475,744553.072625698,43.82649192023,16988.6532095903
"8st-910","8st-910","8st","phi910","PA153","5","T7Hi",21949,22873,"T7p43","9",532770,576590.909090909,43.82649192023,13156.2186209287
"8st-910","8st-910","8st","phi910","PA153","5","T7Hi",22966,24162,"T7p44","10B",947033,791833.612040134,43.82649192023,18067.4650729832
"8st-910","8st-910","8st","phi910","PA153","5","T7Hi",22966,24004,"T7p45","10A",880519,848284.200385356,43.82649192023,19355.5122305784
"8st-910","8st-910","8st","phi910","PA153","5","T7Hi",24227,24818,"T7p46","11",91651,155077.834179357,43.82649192023,3538.44963136952
"8st-910","8st-910","8st","phi910","PA153","5","T7Hi",24841,27226,"T7p47","12",291850,122368.972746331,43.82649192023,2792.12337982832
"8st-910","8st-910","8st","phi910","PA153","5","T7Hi",27306,27723,"T7p48","13",157740,378273.381294964,43.82649192023,8631.15811284809
"8st-910","8st-910","8st","phi910","PA153","5","T7Hi",27727,28318,"T7p49","14",395933,669937.394247039,43.82649192023,15286.128660866
"8st-910","8st-910","8st","phi910","PA153","5","T7Hi",28324,30568,"T7p50","15",1081581,481987.967914438,43.82649192023,10997.6397105139
"8st-910","8st-910","8st","phi910","PA153","5","T7Hi",30594,34551,"T7p51","16",1359583,343589.335355067,43.82649192023,7839.76358364355
"8st-910","8st-910","8st","phi910","PA153","5","T7Hi",34623,36285,"T7p52","17",2398634,1443221.41997593,43.82649192023,32930.3431952251
"8st-910","8st-910","8st","phi910","PA153","5","T7Hi",36343,36547,"T7p53","17.5",300847,1474740.19607843,43.82649192023,33649.5149728766
"8st-910","8st-910","8st","phi910","PA153","5","T7Hi",36552,36822,"T7p54","18",331380,1227333.33333333,43.82649192023,28004.3708624282
"8st-910","8st-910","8st","phi910","PA153","5","T7Hi",36916,37348,"T7p55","18.5",370836,858416.666666667,43.82649192023,19586.707241572
"8st-910","8st-910","8st","phi910","PA153","5","T7Hi",37031,37283,"T7p56","18.7",207486,823357.142857143,43.82649192023,18786.7453401418
"8st-910","8st-910","8st","phi910","PA153","5","T7Hi",37369,39130,"T7p57","19",1291033,733124.929017604,43.82649192023,16727.8944057852
"8st-910","8st-910","8st","phi910","PA153","5","T7Hi",38015,38273,"T7p58","19.2",302219,1171391.47286822,43.82649192023,26727.9314757911
"8st-910","8st-910","8st","phi910","PA153","5","T7Hi",38552,38726,"T7p59","19.3",182136,1046758.62068966,43.82649192023,23884.1525941637
"8st-910","8st-910","8st","phi910","PA153","5","T7Hi",39388,39538,"T7p60","19.5",252452,1683013.33333333,43.82649192023,38401.7351057128
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",890,1468,"T7p01","0.3",28890,49982.6989619377,28.6779314044257,1742.89763989826
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",1277,1433,"T7p02","0.4",4,25.6410256410256,28.6779314044257,0.894103039700715
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",1468,3138,"T7p03","0.7",36280,21724.5508982036,28.6779314044257,757.535492774453
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",1495,1639,"T7p04","0.5",7,48.6111111111111,28.6779314044257,1.69507034609927
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",1635,1972,"T7p05","0.6B",3,8.90207715133531,28.6779314044257,0.310415595385708
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",1635,1797,"T7p06","0.6A",2,12.3456790123457,28.6779314044257,0.430494056152196
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",3138,5887,"T7p07","1",129910,47257.1844307021,28.6779314044257,1647.85889764033
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",5887,6448,"T7p08","1.2",186858,333080.213903743,28.6779314044257,11614.5132369046
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",6006,6135,"T7p09","1.1",44019,341232.558139535,28.6779314044257,11898.785631619
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",6448,7588,"T7p10","1.3",413156,362417.543859649,28.6779314044257,12637.5064766254
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",7607,7763,"T7p11","1.4",20319,130250,28.6779314044257,4541.81991591971
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",7790,7880,"T7p12","1.5",56920,632444.444444444,28.6779314044257,22053.3495085647
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",7905,8166,"T7p13","1.6",138176,529409.961685824,28.6779314044257,18460.5351836542
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",8165,8756,"T7p14","1.7",378011,639612.521150592,28.6779314044257,22303.3004762639
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",8748,8895,"T7p15","1.8",141713,964034.013605442,28.6779314044257,33615.8839356408
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",8897,9092,"T7p16","2",138560,710564.102564103,28.6779314044257,24777.3834361862
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",9157,9856,"T7p17","2.5",443340,634248.927038627,28.6779314044257,22116.271850094
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",9856,10276,"T7p18","2.8",231785,551869.047619048,28.6779314044257,19243.6839267242
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",10256,10706,"T7p19","3",587250,1305000,28.6779314044257,45505.3742055679
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",10705,11161,"T7p20","3.5",487707,1069532.89473684,28.6779314044257,37294.6318775205
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",11224,11590,"T7p21","3.8",29290,80027.3224043716,28.6779314044257,2790.55421661345
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",11564,13265,"T7p22","4A",187687,110339.212228101,28.6779314044257,3847.53037700177
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",11634,11757,"T7p23","4.1",20261,164723.577235772,28.6779314044257,5743.9141935583
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",11753,13265,"T7p24","4B",171960,113730.158730159,28.6779314044257,3965.77274442491
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",12987,13326,"T7p25","4.2",96593,284935.103244838,28.6779314044257,9935.69233521721
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",13351,13564,"T7p26","4.3",153188,719192.488262911,28.6779314044257,25078.2554055458
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",13583,13853,"T7p27","4.5",64515,238944.444444444,28.6779314044257,8331.99720979768
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",13926,14334,"T7p28","4.7",38384,94078.431372549,28.6779314044257,3280.51664695838
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",14352,16467,"T7p29","5",288705,136503.546099291,28.6779314044257,4759.8811843948
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",16482,16839,"T7p30","5.3",115735,324187.675070028,28.6779314044257,11304.4302428312
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",16850,17359,"T7p31","5.5-5.7",133549,262375.245579568,28.6779314044257,9149.02967998162
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",16850,17150,"T7p32","5.5",81082,270273.333333333,28.6779314044257,9424.43614645174
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",17149,17359,"T7p33","5.7",83527,397747.619047619,28.6779314044257,13869.4668537437
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",17358,17517,"T7p34","5.9",60222,378754.716981132,28.6779314044257,13207.1840063988
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",17503,18406,"T7p35","6",297090,329003.322259136,28.6779314044257,11472.3519496376
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",18393,18507,"T7p36","6.3",40600,356140.350877193,28.6779314044257,12418.6206408957
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",18604,18859,"T7p37","6.5",274037,1074654.90196078,28.6779314044257,37473.236364424
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",18863,19130,"T7p38","6.7",294413,1102670.41198502,28.6779314044257,38450.13771861
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",19129,19531,"T7p39","7",508136,1264019.90049751,28.6779314044257,44076.3973758038
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",19534,19834,"T7p40","7.3",451853,1506176.66666667,28.6779314044257,52520.4083037254
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",19847,20240,"T7p41","7.7",334471,851071.246819338,28.6779314044257,29676.8701625389
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",20239,21850,"T7p42","8",817658,507546.865301055,28.6779314044257,17698.1686071935
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",21949,22873,"T7p43","9",392143,424397.186147186,28.6779314044257,14798.7377528105
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",22966,24162,"T7p44","10B",692818,579279.264214047,28.6779314044257,20199.4786878055
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",22966,24004,"T7p45","10A",652964,629059.730250482,28.6779314044257,21935.3244618404
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",24227,24818,"T7p46","11",79545,134593.908629442,28.6779314044257,4693.29209040058
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",24841,27226,"T7p47","12",205248,86057.8616352201,28.6779314044257,3000.83923144956
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",27306,27723,"T7p48","13",105689,253450.839328537,28.6779314044257,8837.83546847536
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",27727,28318,"T7p49","14",278380,471032.148900169,28.6779314044257,16424.8997690076
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",28324,30568,"T7p50","15",768598,342512.47771836,28.6779314044257,11943.416451073
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",30594,34551,"T7p51","16",1016548,256898.660601466,28.6779314044257,8958.0610602137
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",34623,36285,"T7p52","17",1555778,936087.845968712,28.6779314044257,32641.4005517933
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",36343,36547,"T7p53","17.5",177679,870975.490196078,28.6779314044257,30370.9314982762
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",36552,36822,"T7p54","18",197393,731085.185185185,28.6779314044257,25492.9539678151
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",36916,37348,"T7p55","18.5",283999,657405.092592593,28.6779314044257,22923.7277724689
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",37031,37283,"T7p56","18.7",146985,583273.809523809,28.6779314044257,20338.7685568491
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",37369,39130,"T7p57","19",829669,471135.15048268,28.6779314044257,16428.4914361003
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",38015,38273,"T7p58","19.2",212971,825468.992248062,28.6779314044257,28784.1190707595
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",38552,38726,"T7p59","19.3",120359,691718.390804598,28.6779314044257,24120.2331175758
"8st-910","8st-910","8st","phi910","PA162","6","T7Hi",39388,39538,"T7p60","19.5",126547,843646.666666667,28.6779314044257,29417.9749149017
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",890,1468,"T7p01","0.3",28398,49131.4878892734,30.0645431978585,1634.20037902898
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",1277,1433,"T7p02","0.4",1,6.41025641025641,30.0645431978585,0.213216491202601
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",1468,3138,"T7p03","0.7",35725,21392.2155688623,30.0645431978585,711.543010252225
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",1495,1639,"T7p04","0.5",1,6.94444444444444,30.0645431978585,0.230984532136151
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",1635,1972,"T7p05","0.6B",2,5.93471810089021,30.0645431978585,0.197399244080746
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",1635,1797,"T7p06","0.6A",2,12.3456790123457,30.0645431978585,0.410639168242046
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",3138,5887,"T7p07","1",109814,39946.8897781011,30.0645431978585,1328.70436497923
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",5887,6448,"T7p08","1.2",178886,318869.875222816,30.0645431978585,10606.1772874543
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",6006,6135,"T7p09","1.1",45538,353007.751937984,30.0645431978585,11741.6635807435
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",6448,7588,"T7p10","1.3",399676,350592.98245614,30.0645431978585,11661.3440672903
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",7607,7763,"T7p11","1.4",24592,157641.025641026,30.0645431978585,5243.41995165436
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",7790,7880,"T7p12","1.5",62257,691744.444444444,30.0645431978585,23008.6464275206
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",7905,8166,"T7p13","1.6",165054,632390.804597701,30.0645431978585,21034.4391543174
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",8165,8756,"T7p14","1.7",463715,784627.749576988,30.0645431978585,26098.1098037398
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",8748,8895,"T7p15","1.8",185926,1264802.72108844,30.0645431978585,42069.5805276206
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",8897,9092,"T7p16","2",182071,933697.435897436,30.0645431978585,31056.431815799
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",9157,9856,"T7p17","2.5",652606,933628.040057225,30.0645431978585,31054.1235871406
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",9856,10276,"T7p18","2.8",346611,825264.285714286,30.0645431978585,27449.753029112
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",10256,10706,"T7p19","3",584847,1299660,30.0645431978585,43228.9954131941
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",10705,11161,"T7p20","3.5",569760,1249473.68421053,30.0645431978585,41559.7095883874
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",11224,11590,"T7p21","3.8",67758,185131.147540984,30.0645431978585,6157.79013579593
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",11564,13265,"T7p22","4A",488506,287187.536743092,30.0645431978585,9552.36654863091
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",11634,11757,"T7p23","4.1",52546,427203.25203252,30.0645431978585,14209.5374348794
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",11753,13265,"T7p24","4B",450208,297756.613756614,30.0645431978585,9903.91278513831
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",12987,13326,"T7p25","4.2",196428,579433.628318584,30.0645431978585,19272.9895979214
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",13351,13564,"T7p26","4.3",259705,1219272.30046948,30.0645431978585,40555.1580293537
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",13583,13853,"T7p27","4.5",187640,694962.962962963,30.0645431978585,23115.7000586813
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",13926,14334,"T7p28","4.7",91769,224924.019607843,30.0645431978585,7481.37159868321
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",14352,16467,"T7p29","5",564151,266738.061465721,30.0645431978585,8872.18075160114
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",16482,16839,"T7p30","5.3",170464,477490.196078431,30.0645431978585,15882.1703338717
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",16850,17359,"T7p31","5.5-5.7",224743,441538.310412574,30.0645431978585,14686.3468873202
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",16850,17150,"T7p32","5.5",143085,476950,30.0645431978585,15864.2024547366
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",17149,17359,"T7p33","5.7",130342,620676.190476191,30.0645431978585,20644.7903229876
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",17358,17517,"T7p34","5.9",98281,618119.496855346,30.0645431978585,20559.7501610926
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",17503,18406,"T7p35","6",435286,482044.296788483,30.0645431978585,16033.6477962126
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",18393,18507,"T7p36","6.3",82002,719315.789473684,30.0645431978585,23925.7182369204
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",18604,18859,"T7p37","6.5",223027,874615.68627451,30.0645431978585,29091.2680934001
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",18863,19130,"T7p38","6.7",245002,917610.486891386,30.0645431978585,30521.3513756879
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",19129,19531,"T7p39","7",362189,900967.661691542,30.0645431978585,29967.7815080097
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",19534,19834,"T7p40","7.3",304760,1015866.66666667,30.0645431978585,33789.5260866304
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",19847,20240,"T7p41","7.7",302425,769529.262086514,30.0645431978585,25595.9073458109
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",20239,21850,"T7p42","8",659601,409435.754189944,30.0645431978585,13618.5589614782
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",21949,22873,"T7p43","9",315389,341330.086580087,30.0645431978585,11353.2437307878
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",22966,24162,"T7p44","10B",496288,414956.52173913,30.0645431978585,13802.1894764291
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",22966,24004,"T7p45","10A",463481,446513.487475915,30.0645431978585,14851.8300955832
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",24227,24818,"T7p46","11",46924,79397.6311336717,30.0645431978585,2640.9059539387
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",24841,27226,"T7p47","12",140862,59061.6352201258,30.0645431978585,1964.49468170642
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",27306,27723,"T7p48","13",74343,178280.575539568,30.0645431978585,5929.92796751581
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",27727,28318,"T7p49","14",191142,323421.319796954,30.0645431978585,10757.5664020065
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",28324,30568,"T7p50","15",514141,229118.092691622,30.0645431978585,7620.87390397943
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",30594,34551,"T7p51","16",652629,164930.250189538,30.0645431978585,5485.87248121853
"8st-910","8st-910","8st","phi910","PA171","7","T7Hi",34623,36285,"T7p52","17",1229330,739669.073405536,30.0645431978585,24602.7045392867
